E_0,PX_0,PY_0,PZ_0,E_1,PX_1,PY_1,PZ_1,E_2,PX_2,PY_2,PZ_2,E_3,PX_3,PY_3,PZ_3,is_signal_new
90.33126,78.98406,43.807285,-1.4751297,69.00956,64.47676,24.123432,-4.8089876,62.226986,51.861183,34.386387,-0.4378118,59.63802,52.02135,29.162819,-0.048966292,1
65.273285,1.7180879,54.14195,-36.418396,51.28815,2.1372752,51.231266,-1.1241267,44.79889,-0.06381113,44.332443,-6.447561,41.018272,0.7875674,34.2734,-22.521376,1
155.44286,91.457306,-116.58456,46.96896,39.42608,23.181849,-29.555311,11.979198,35.503258,20.740566,-26.798971,10.58892,31.8272,17.46432,-23.552078,-12.380143,1
96.58693,4.2075586,-90.40822,-33.72959,47.342495,4.3792567,-46.834293,5.355651,44.98092,3.3939173,-44.81009,1.9545225,31.001163,3.0808258,-30.728659,2.7074242,1
304.46936,-277.77783,48.224174,-114.95872,50.741383,-43.325794,-22.89844,-13.161505,45.35073,-41.257336,6.9763775,-17.488604,44.20184,-40.08677,6.8078394,-17.335138,1
273.90244,-35.571316,171.00174,210.98729,67.36513,-8.739229,42.072727,51.880367,60.195805,-7.8309627,36.30376,47.373493,35.48056,-17.548439,21.902355,21.707355,1
264.51947,88.366844,211.962,-131.27818,131.29587,42.718678,105.9133,-64.77726,79.09782,7.35782,68.226326,-39.33823,40.52143,3.7693758,34.95202,-20.152786,1
258.3544,22.36807,114.59047,-230.46841,173.2368,24.60108,73.068375,-155.13475,102.13151,0.5822894,56.310024,-85.2038,108.84271,16.168356,44.365032,-98.066635,1
96.248436,-34.719074,-51.227512,73.71627,69.65524,-25.343346,-37.480507,52.96017,67.43037,-22.669352,-38.137913,50.77848,66.80431,-24.429575,-35.329853,51.164574,1
173.124,165.66197,-14.904392,-48.019657,114.90995,100.01715,-56.179935,6.684302,57.898144,55.31836,-5.8948274,-16.04136,44.001274,41.884342,-4.8468676,-12.5826,1
425.58237,306.3994,-48.719837,291.31793,221.42845,156.9503,-26.804325,153.87883,96.93798,68.69299,-12.194178,67.3019,35.72016,25.53327,-4.4462595,24.58074,0
182.26427,116.02569,68.82188,122.56365,163.00175,96.218376,52.37526,120.699745,47.80753,40.538635,-8.035496,24.033512,56.43072,34.25302,19.858072,40.209625,0
221.04483,134.5888,63.46536,-163.45892,89.75716,53.30809,30.436972,-65.484245,57.223186,27.003006,22.245922,-45.28189,38.127518,21.418346,12.518034,-28.952738,0
313.9475,113.27506,-123.40102,-265.52588,255.88536,99.54008,-96.277985,-215.17351,253.00911,98.8574,-95.485016,-212.42279,160.34782,61.75656,-60.702763,-134.95453,0
509.28848,169.73045,-318.9346,-358.9527,101.16729,30.656603,-65.17503,-71.04371,27.187159,8.06377,-17.385477,-19.283735,23.188335,8.555561,-13.727278,-16.615147,0
105.466484,-100.13958,31.203344,-11.0270195,88.02335,-83.70354,25.621067,-9.240615,74.37387,-69.176056,23.6185,-13.722711,69.893196,-66.713165,19.713215,-6.7676215,0
90.818054,-81.74506,-2.9965062,39.454838,82.345215,-73.59142,6.492264,36.371513,35.6933,-32.127434,-1.1776865,15.506535,27.607246,-25.645636,9.728605,3.1329985,0
231.24211,104.919624,-95.32359,182.697,135.86447,62.988205,-53.04975,108.06186,122.42652,55.724533,-49.478806,97.1333,68.62278,31.205776,-27.71238,54.47301,0
729.3353,205.02791,-48.7216,-698.2262,573.50525,154.4242,-48.486652,-550.1913,461.91217,131.52095,-32.515854,-441.5969,246.38118,71.19771,-18.046507,-235.17844,0
64.82616,49.785458,41.499466,1.2778586,42.544777,35.609562,22.937305,3.987126,30.068169,24.858706,16.782812,2.1158402,29.371582,23.872593,16.961582,2.2569678,0
129.15959,-75.74435,76.370895,71.50161,92.536964,-55.25219,53.7049,51.245182,56.187683,-14.572712,52.523636,13.636704,53.711487,-32.168045,39.633556,16.712929,1
211.86392,152.78613,141.03033,40.659153,51.524483,47.72468,19.40327,0.80018026,35.742397,18.2315,30.660738,-2.2472956,29.505598,14.788236,25.513584,-0.9723547,1
136.21948,33.931698,125.924614,39.336758,129.98341,32.378315,120.15983,37.535934,50.727676,-7.156734,49.373413,9.18393,39.225124,-2.8416698,38.392685,7.5190954,1
440.0741,137.42078,56.856026,-414.1837,197.21587,57.683315,56.056057,-180.06792,121.22103,58.29672,-1.3698268,-106.27396,84.26009,22.243658,25.511053,-77.16326,1
121.39135,111.75569,46.7055,8.069797,79.97726,76.536064,21.66598,-8.317308,68.77826,60.891987,31.3989,6.0599966,30.057318,26.32511,14.505808,0.11175399,1
251.38567,-24.544107,-141.88759,-206.05885,232.89845,-21.993288,-133.98328,-189.22597,80.78118,-3.9370835,-70.83394,-38.63486,48.42776,-4.540269,-27.769623,-39.414234,1
132.05133,-98.747185,14.973957,-86.38476,125.744064,-94.75563,3.2901614,-82.5961,108.69789,-80.40574,11.663645,-72.20878,88.05275,-65.80056,9.656309,-57.708992,1
57.899162,57.543877,4.156037,4.872633,38.398853,35.71998,-14.090507,-0.112719566,38.616783,38.33474,0.73999864,4.5995784,34.566967,32.95581,-10.407214,0.69261575,1
298.63904,-145.08345,-95.6342,242.87892,147.27768,-68.60409,-50.03897,120.33409,100.566284,-48.160328,-33.858242,81.53392,144.53253,-45.624302,-16.91567,136.09532,1
121.13916,-59.799538,44.04457,95.70155,142.42014,-67.809135,14.857882,124.35698,67.958694,-46.347576,26.933031,41.771973,83.36071,-41.02835,28.103832,66.90185,1
259.474,115.24314,168.2013,-160.48085,59.030178,11.040001,50.545483,-28.422428,46.59971,20.033358,29.339296,-30.156307,31.477377,9.750993,29.740465,-3.3538215,1
615.218,130.43343,151.20967,-581.90717,280.8388,68.718414,40.302273,-269.3027,226.63583,55.696346,31.683744,-217.38873,114.99776,25.880278,29.25112,-108.162224,1
91.47331,67.35499,-56.282654,25.747507,80.59208,57.95443,-51.417862,22.193928,55.526142,33.599056,-44.118706,2.7921174,29.202688,21.36374,-19.600899,3.4917564,1
149.65544,10.590851,-115.36561,-94.73838,126.77337,10.217431,-97.76101,-80.06171,77.34295,5.4883914,-59.684578,-48.883125,67.499985,5.8352084,-52.073265,-42.55083,1
181.46965,-58.164883,86.48371,-148.55519,87.81533,-43.478508,30.172192,-70.077034,75.32671,-37.183887,26.51933,-59.90156,68.48805,-36.84227,23.466091,-52.750385,1
143.78012,115.15354,-85.35716,11.249055,54.927208,44.837036,-31.557138,3.284129,35.92293,23.332058,-25.350801,-10.169021,34.63112,12.014982,-32.121655,4.811837,1
113.44398,48.231575,35.07195,96.50497,124.83459,55.015404,12.093253,111.40347,79.79117,37.252907,29.080807,64.28964,85.4278,38.823215,25.280846,71.77427,1
119.53752,-64.922386,86.84051,-50.3292,67.20999,-1.3014487,58.820736,-32.490154,44.059925,-23.936747,31.81177,-18.876455,37.413765,4.752032,33.9641,-14.954863,1
111.772484,-15.580707,106.29422,-30.852373,116.15547,-57.62023,86.428024,-51.98268,92.85659,-45.698456,69.14692,-41.865265,34.07403,-15.773935,26.698795,-14.120802,1
227.59386,70.14715,-37.37678,-213.2635,132.19058,44.896236,-28.277967,-121.0745,141.66159,26.826998,-24.687601,-136.8899,90.9927,28.373978,-15.449232,-85.06415,1
143.31741,115.27042,-61.6586,-58.74377,64.63448,54.19825,-24.479816,-25.316097,43.174698,36.146473,-16.124928,-17.247427,35.975586,33.176487,-11.607419,-7.6701584,0
197.79779,138.9842,103.58735,95.27337,159.60796,118.3079,68.692825,82.21457,52.406197,37.19346,25.20079,26.981033,45.35955,32.350925,21.806913,23.137955,0
277.8464,-19.971972,85.74675,-263.52844,236.41768,-24.938993,68.367516,-224.93832,176.62796,-18.048712,51.691586,-167.92755,152.63826,-9.107532,40.577328,-146.86378,0
178.6536,-109.21157,-39.193222,135.84488,139.61096,-84.688995,-31.029345,106.56535,117.541374,-71.75661,-25.548393,89.52231,58.010914,-31.875668,-15.42749,45.947803,0
243.67749,-191.0223,-92.10268,120.026245,167.50363,-129.30562,-71.42733,78.96619,23.94879,-19.470781,-4.6603837,13.142072,22.171465,-17.714033,-7.6618576,10.912511,0
676.5812,263.87024,47.841484,621.1648,333.6067,134.6527,40.92949,302.46793,205.47163,82.45796,9.099398,187.98,58.428844,25.149399,1.4158006,52.72033,0
455.691,-233.05183,67.59878,385.70914,295.56958,-152.63666,43.02175,249.42445,148.99088,-76.756424,21.048527,125.95116,117.217834,-59.83914,18.015226,99.17031,0
292.0966,-45.75445,-228.74454,175.79216,152.92406,-23.932446,-119.22336,92.72968,113.7829,-17.577133,-87.956085,70.00943,99.21337,-16.05458,-77.60807,59.686947,0
153.88327,-85.94169,-109.96716,64.81751,110.52826,-60.36213,-78.14504,49.661472,56.145348,-31.662619,-39.969635,23.499088,47.95045,-27.470636,-34.0276,19.665514,0
188.0431,-19.478142,108.147156,-152.59425,169.949,-13.940216,100.61391,-136.25409,133.74062,-15.541944,74.2733,-110.12937,77.37551,-7.9679074,43.90795,-63.210556,0
89.073524,-34.772835,27.282104,-77.334526,119.85036,-17.75356,34.44481,-113.41285,79.733734,-31.045845,21.70688,-70.160065,66.42154,-25.937296,17.675714,-58.537567,1
253.6697,-166.37967,-97.162865,-165.00151,215.84259,-101.24473,-59.774406,-181.0098,68.44759,-34.485825,-14.698524,-57.269142,50.25154,-23.239756,-13.806133,-42.361797,1
125.814255,-94.219574,-54.905792,62.747528,55.313255,-41.72012,-23.864645,27.376389,58.667892,-43.08546,2.9875495,39.706917,49.8477,-37.05974,-21.991629,25.054686,1
698.1579,113.3776,269.13608,634.1417,160.09494,55.305614,59.568123,137.92503,85.38397,31.933933,31.120468,72.81595,60.189316,22.337814,22.602655,51.11649,1
358.99332,-138.87035,-53.29703,-326.72717,349.2952,-131.65137,-52.93882,-319.17477,178.2378,-70.7772,-27.991354,-161.17004,56.95494,-34.06173,-3.3860462,-45.521404,1
309.40485,-53.49723,295.9699,72.60312,86.24646,-17.125387,81.72707,21.58375,27.768461,0.8676665,20.385138,18.835627,20.071442,-12.031001,15.364346,4.696243,1
87.70336,28.780128,-81.672485,13.899273,48.491196,-13.220358,-44.49407,14.031965,41.98361,11.109799,-39.554436,-8.639587,33.75642,11.077273,-31.435177,5.349735,1
90.293175,19.785358,85.02761,23.058676,57.312576,1.9885182,57.03768,-5.242154,53.530148,1.7138888,53.45641,2.2251987,52.92526,16.078289,50.17158,-5.0382633,1
133.51704,131.48904,-3.3476126,-22.939608,105.9664,105.09526,-4.2387614,-12.880132,76.18003,75.56958,-2.8688884,-9.187215,50.484707,38.150555,30.317028,-13.195407,1
144.12088,71.33705,-94.151764,-82.56693,122.87176,60.819145,-80.270065,-70.393295,24.917997,12.540136,-19.01906,-10.095883,21.36769,13.178687,-14.455317,-8.599083,1
268.16315,-121.019455,104.68629,-215.18956,143.1428,-64.109116,55.49952,-115.32427,103.608635,-47.604454,39.391766,-83.167625,60.54015,-29.332672,21.702282,-48.30854,0
289.0947,-235.26651,-99.96674,135.02612,222.57004,-171.79578,-77.24505,118.561516,62.58857,-48.193935,-21.724833,33.506798,54.28002,-37.904686,-21.340097,32.467762,0
408.1166,-38.269627,187.44589,360.49777,244.18959,-24.783806,113.34134,214.86755,176.87018,-17.050732,81.7477,155.91551,127.13624,-11.832908,58.23775,112.39204,0
86.06286,33.247776,77.86375,-15.447904,62.235176,24.710066,54.701637,-16.44265,43.652996,15.297377,40.468018,-5.82358,37.945545,15.241066,34.043224,-6.9737377,0
263.31805,-116.53202,-147.82518,184.13147,89.418434,-39.57234,-50.198975,62.52799,91.60575,-39.25162,-50.082546,65.89888,63.92438,-27.029034,-35.09858,46.08522,0
156.52106,131.16222,19.304905,-83.20237,82.957115,72.75985,0.07321449,-39.848236,80.15538,66.035774,10.609234,-44.17699,53.341587,44.077576,6.854288,-29.24912,0
153.5256,129.20724,-49.65693,66.40623,51.4738,43.22322,-17.277155,21.972828,39.598087,33.54838,-12.930622,16.592575,39.44705,34.319054,-8.839255,17.324535,0
221.64203,77.137436,-6.6207123,-207.68047,113.13864,42.70152,5.156882,-104.64387,107.25708,37.866947,-0.17247623,-100.35012,98.17533,34.96662,-1.4618139,-91.72565,0
541.7338,126.7445,177.27423,495.969,125.08839,46.647076,48.280434,105.54693,126.386116,29.451187,43.726833,114.86532,76.84325,23.750244,26.330145,68.17282,0
132.16359,-48.16076,33.124092,118.53502,226.593,-45.838,21.799866,220.83485,110.14081,-40.037457,28.065298,98.69315,111.862335,-40.060642,27.489447,100.76039,0
105.56096,-78.91556,70.10119,1.1286936,110.11618,-46.612797,93.43944,34.95558,108.22183,-33.574207,75.415596,69.98019,81.55184,-25.83179,76.5039,11.426982,1
358.5836,45.090836,-181.97783,-305.66824,85.12247,9.984947,-42.29079,-73.19579,74.39271,19.070288,-22.936628,-68.15065,61.50701,16.411358,-18.668928,-56.26056,1
51.44611,30.48702,39.344074,-13.011059,46.86522,21.862314,39.769745,-11.694236,26.142052,13.582953,21.281092,-6.784199,37.404247,16.016151,18.697588,-28.159561,1
77.77113,-29.47488,-70.60278,13.958068,78.260666,-11.610085,-72.17792,27.93358,47.154694,-4.5715494,-44.394623,15.224436,36.033344,-15.4201,-31.85325,6.7817974,1
91.862816,13.195621,69.82763,-58.213013,72.43926,20.310566,41.83023,-55.544212,53.384388,18.000256,38.093513,-32.78365,36.307377,21.457563,26.68518,-12.070615,1
395.01266,18.515036,-136.22466,-370.3175,162.9123,2.304756,-70.18118,-147.0024,192.2372,7.8857384,-67.620964,-179.77864,170.89001,7.5213404,-58.334747,-160.449,1
172.42052,-152.57977,-80.09676,-5.7232695,39.716496,-36.643112,-1.0586971,15.2827215,32.614468,-28.95353,-14.963322,-1.2230171,33.70775,-31.962236,-1.230383,10.6355,1
307.69904,173.99998,70.63039,243.74998,86.19932,58.27318,6.3435984,63.20062,89.51152,53.483707,6.3702884,71.49283,75.46126,49.203236,2.4576035,57.161205,1
147.86693,-2.6538599,-140.56082,-45.82839,87.99104,19.894953,-85.690704,-1.9281964,55.19876,-0.5893197,-52.532898,-16.93667,54.743294,-3.659612,-51.15382,-19.14999,1
125.88073,-123.679985,18.529654,-14.348181,78.46192,-77.32689,10.422016,-8.258756,73.893875,-66.66814,30.557035,9.05168,25.738342,-23.789818,9.193411,3.46237,1
283.7015,175.19963,62.540154,-214.19702,190.33446,124.10493,34.704464,-140.07417,84.79621,54.926716,14.832161,-62.87655,78.25165,51.041718,14.220968,-57.583225,0
145.50145,52.67347,103.35733,87.82619,110.58712,40.17054,76.45391,69.06981,94.58635,35.234512,64.73804,59.279785,78.43436,25.95767,54.628498,49.93871,0
452.90338,219.87636,-141.18596,-369.92215,100.385796,46.19587,-34.101734,-82.342705,89.35226,42.06736,-29.930145,-72.92701,63.65176,30.49912,-20.823742,-51.843243,0
157.3811,-21.441744,-134.05212,-79.61841,129.00443,-3.6619294,-109.73311,-67.73017,100.52767,-12.757706,-85.44509,-51.402237,29.88353,-8.724786,-24.28129,-15.077213,0
682.22345,-170.89075,-212.25156,625.43945,411.31598,-105.00276,-128.21156,376.45325,357.87387,-87.49765,-119.50806,325.78473,36.781113,-9.787067,-11.976491,33.371056,0
119.39357,6.5601177,62.37682,-101.591934,75.771194,9.48203,40.463116,-63.356937,64.50758,6.926896,36.26156,-52.89939,59.22388,4.928672,35.751377,-46.957592,0
165.05215,91.06489,-81.384476,111.02237,101.67358,51.082138,-55.215633,68.40589,55.477306,5.1946373,-51.2398,20.621105,31.781763,-0.04497236,-28.972013,13.065258,0
311.1157,102.17421,-57.975475,288.08374,274.58148,88.213104,2.7706163,260.01108,142.76271,46.849854,-21.529192,133.12692,135.18594,41.340145,-26.969177,125.85268,0
269.20868,-56.718353,161.97563,-207.4132,130.42175,-17.168652,77.453224,-103.51844,77.119194,-16.591196,46.346596,-59.364086,76.0015,-13.909632,46.18334,-58.73542,0
205.94054,158.06085,131.09605,15.559491,116.62181,89.863335,73.74207,9.345268,96.53434,82.328224,50.35239,2.362025,42.29068,32.521965,26.863787,3.0266051,0
103.11775,57.247086,57.20999,-63.89881,98.3886,51.204292,54.210434,-64.18463,77.33379,60.761776,23.500298,-41.668438,40.08727,31.496883,12.181773,-21.599531,1
104.359604,-74.88329,66.42549,-29.513954,75.50557,-64.3651,38.28315,-9.624243,48.797607,-35.42474,31.526367,-11.505762,41.372734,-30.067587,26.700098,-9.733868,1
138.4951,99.63008,-78.98358,-54.92118,81.94917,30.207577,-74.3823,-16.445133,45.700733,37.492584,-25.209436,-6.880944,33.90019,12.3726425,-30.993792,-5.9603148,1
137.6236,44.496563,100.72377,-82.553215,157.15005,25.588871,106.07822,-113.0874,84.55805,16.400436,53.44441,-63.441193,80.57883,14.833572,51.45585,-60.2097,1
84.85958,14.553385,83.136536,-8.8126545,56.5332,3.1987264,53.380672,18.337788,50.800484,8.937723,49.905567,-3.2000623,45.494854,8.126189,44.600834,-3.8095107,1
189.50575,-99.68788,21.125496,-159.7763,92.551216,-50.36775,-8.767935,-77.14882,82.22026,-42.504856,9.146963,-69.784256,56.630436,-40.45707,-1.8431293,-39.583263,1
178.41159,43.71621,-171.46877,-22.760695,61.499615,15.612036,-58.952602,-7.9408784,47.707222,11.422294,-45.87946,-6.3706765,42.76642,9.999799,-41.27308,-5.050073,1
326.22787,-52.456814,-108.22194,303.2506,187.41634,-30.468786,-60.542862,174.7315,124.13311,-24.366821,-53.768246,109.19827,107.92729,-20.360716,-46.21636,95.38234,1
129.07155,-96.61611,-84.69389,-12.318087,95.91599,-51.84818,-74.67225,-30.589205,60.87981,-21.815569,-44.223648,-35.702957,41.833103,-30.967703,-27.804296,-4.234496,1
115.781044,46.10455,100.02066,35.71397,91.53539,38.072033,76.91054,31.843634,89.25853,54.487015,57.980957,40.453167,75.879654,48.84998,48.314507,32.20419,1
228.6543,190.20863,-115.73498,52.046864,167.51314,130.02002,-98.645065,37.7438,89.03526,69.51367,-51.647305,20.680508,72.51492,56.698536,-42.555832,15.254204,0
440.99228,-208.98618,388.32556,1.4991025,35.581097,-15.566807,31.964117,-1.4085971,30.816126,-14.156621,27.37129,-0.19030774,21.09949,-10.09717,18.52623,0.12007779,0
290.23953,166.52638,4.21293,237.67665,231.91232,131.20961,2.2339969,191.21289,220.55202,121.89226,3.592317,183.77313,134.49841,76.716064,1.0999546,110.46835,0
203.20938,165.08047,55.10186,104.91079,177.2721,145.73334,33.551247,95.19191,95.150024,77.95979,25.594877,48.173653,63.35373,51.68355,15.903663,33.00877,0
161.2862,-16.037857,97.62964,127.37534,124.64209,-14.047037,71.510925,101.11636,106.913956,-11.8853,61.57498,86.59016,100.61466,-10.372209,57.843945,81.668884,0
139.48308,-87.47038,88.3482,-63.2381,115.998856,-78.24601,71.997025,-46.365135,53.72023,-29.280157,35.641747,-27.535458,38.668926,-19.108652,28.801392,-17.338543,0
44.779636,44.322952,-5.8966,2.4334493,39.73519,39.36986,-4.709339,2.5926101,37.697956,37.313496,-4.9640813,2.0486112,34.21845,34.128582,-2.2175562,1.1066352,0
400.98654,88.72347,-383.8174,-74.85008,151.77701,34.58388,-144.90813,-29.014639,29.353415,7.484884,-27.872644,-5.3586564,16.386839,3.7528644,-15.637418,-3.148918,0
350.13644,-198.13948,-102.606926,269.82977,129.16324,-73.434845,-28.343159,102.4067,87.33504,-49.82805,-18.886679,69.19441,57.17326,-32.56006,-11.891387,45.46668,0
328.2576,-292.5555,-148.22292,13.939071,31.542955,-28.23966,-14.034222,0.7212705,24.854998,-21.983952,-11.588049,0.44032463,24.553064,-21.768148,-11.328254,0.8193806,0
78.627174,48.313904,-60.867207,11.965863,66.78568,48.804295,-28.477278,-35.60215,39.724686,30.561533,-19.744114,-15.944065,27.228006,18.704706,-15.922481,-11.746186,0
239.76842,-90.20757,-177.69576,133.32558,86.707,-32.317886,-63.8479,48.96022,84.32835,-31.458786,-62.093464,47.6027,84.7484,-31.003328,-62.1503,48.56362,0
221.59357,49.089687,-186.97456,108.32555,59.452698,7.6387167,-51.473885,28.752605,41.12371,-16.442768,-29.90659,22.943209,30.368273,4.531153,-25.682724,15.559507,0
130.9868,92.31654,-16.050627,-91.5291,99.04911,72.87313,-3.5225132,-66.99123,79.71367,61.539158,-3.5987124,-50.53959,77.16334,56.84953,-2.4120078,-52.119995,0
875.7748,-326.99728,299.22446,-755.327,98.5911,-32.6371,33.826206,-86.66494,22.704056,-7.5566473,6.9606814,-20.246485,18.474474,-6.3041844,6.5595884,-16.079031,0
325.06213,179.25797,-76.59254,-260.12604,165.00981,96.57568,-36.866795,-128.61655,149.59944,88.77382,-32.838528,-115.84832,74.075836,37.34053,1.2044959,-63.96455,0
313.19626,244.50104,-131.26857,145.18852,161.22409,121.11187,-65.80156,83.63779,47.482376,41.151264,-14.6728525,18.59723,30.60232,26.27802,-9.523575,12.460704,0
72.76203,-12.520068,-65.346695,-29.451155,58.66669,-7.1435647,-52.170967,-25.863884,62.72759,-7.184455,-51.1734,-35.55864,56.691177,-14.148547,-38.82038,-38.81606,0
446.01776,46.678898,-163.65367,412.2747,423.87692,44.41448,-156.33305,391.48303,265.11893,27.430061,-97.229645,245.11638,72.21049,8.262262,-26.49394,66.66454,0
125.871895,-59.847954,-50.33103,-98.63439,81.426285,-33.07208,-38.69847,-63.55239,57.703743,-26.417095,-35.31263,-37.213936,70.38542,-37.77809,-22.33933,-55.026154,0
199.20763,123.66615,-23.444546,-154.40439,180.97957,112.40715,-23.383259,-139.89804,98.175415,61.252777,-12.306553,-75.73016,85.27508,52.690765,-10.444463,-66.23016,0
237.15154,-148.73566,71.46917,-170.32533,152.86876,-94.719,51.77243,-108.244095,169.71469,-52.228157,45.52067,-154.92955,116.571556,-33.2411,35.780506,-105.847595,0
97.89803,53.725815,-42.890434,-69.69916,60.058846,37.16807,-22.256145,-41.596436,51.279648,31.227371,-18.802298,-36.068367,31.839342,20.923752,-13.271612,-19.995117,0
609.4125,401.16806,-206.64864,-409.56573,40.34918,25.330902,-14.21729,-28.004827,29.688446,19.035885,-10.781878,-20.06963,27.381376,17.274277,-9.921901,-18.785498,0
303.25073,-148.52141,35.27786,262.02646,210.80116,-103.9759,25.088001,181.65004,122.80835,-60.629974,14.906401,105.753,109.895905,-54.26637,9.944948,95.04404,0
193.17819,67.078865,-164.05666,76.835236,103.260735,73.3484,-58.5853,43.01807,75.227264,55.93734,-38.96928,31.804878,39.41764,13.687314,-33.47545,15.678083,0
358.34857,-104.73189,109.475365,-324.7462,207.46341,-61.845905,54.56521,-190.36488,208.84538,-39.511642,53.91601,-197.85925,99.454704,-28.79738,30.127579,-90.30104,0
1003.46295,180.72931,235.89423,-958.45123,231.17807,38.983555,55.73214,-220.94685,211.29182,35.949318,51.13696,-201.83383,158.04198,26.910942,38.087677,-151.00462,0
130.4872,-114.106476,-63.246613,-2.5467665,74.527435,-67.8933,-30.282227,-5.2749467,61.04737,-47.955566,-37.68136,-2.6759098,41.012833,-34.750454,-21.772938,-0.6305454,0
136.72311,70.88592,21.536963,-114.91107,102.65512,58.06322,18.350124,-82.64387,107.50268,55.626545,11.441951,-91.277565,100.0859,51.862854,10.304867,-84.97788,0
168.35068,-11.568268,88.46486,-142.76587,158.8295,14.816983,84.47047,-133.68622,153.28769,-9.482145,78.999016,-131.02046,87.44715,-3.9536612,44.01819,-75.457085,0
732.7707,188.70032,-261.53378,-657.98566,114.05694,30.121048,-39.150272,-102.805466,107.532,27.885496,-38.343052,-96.51601,101.43431,26.098785,-36.432774,-90.99684,0
152.75499,-97.63974,-98.20758,64.465805,141.24783,-82.317184,-95.267586,64.022804,100.60294,-64.676636,-64.85124,41.619717,31.210081,-22.006752,-21.883013,3.3023877,0
653.05585,215.13104,31.607533,615.7934,434.5835,144.23506,16.509083,409.61752,113.426895,37.217495,3.7641644,107.08104,59.686165,15.515484,-6.498197,57.266754,0
285.81235,4.499845,153.91946,-240.78465,228.12169,21.296455,124.26168,-190.11838,177.66452,7.26423,92.18279,-151.70447,117.831505,5.15246,61.27533,-100.51393,0
372.42297,137.21721,121.515686,-324.19788,158.37524,58.40427,52.82565,-137.40855,137.54347,50.49732,46.639587,-119.13427,110.78465,41.868942,36.30515,-95.927925,0
195.00755,40.12926,190.27998,-14.529861,102.680504,31.552736,97.5904,-4.8811593,89.97332,18.562647,87.7535,-7.0674725,34.991882,7.445931,34.084,-2.6964579,0
196.57307,-27.737797,-79.11567,177.7985,198.37192,-27.96121,-78.97043,179.81451,159.30891,-15.007661,-70.91707,141.86215,111.92563,-16.236048,-44.095013,101.58428,0
233.5321,145.33887,113.758606,143.08331,160.72859,99.75092,78.6847,98.44873,150.3634,93.047775,73.14673,92.74061,61.273434,38.044376,30.413427,37.176373,0
272.06256,-257.6664,-38.00697,78.62268,84.66901,-80.17415,-11.264435,24.780207,53.003567,-50.892414,-8.819732,11.897593,33.698833,-31.81363,-4.7289233,10.056915,0
380.51047,-104.93065,-360.7408,60.36431,157.13474,-48.850918,-147.52263,23.28063,13.636823,-3.7079237,-13.023879,1.6102166,9.874568,-1.6316744,-9.716121,0.66463095,0
106.423836,-57.828976,15.061481,88.06245,88.26994,-51.42292,26.911324,66.50599,87.49389,-50.970818,26.674725,65.92128,89.747116,-49.743427,15.410909,73.09336,0
237.14659,192.77908,-64.758736,-121.98786,62.706467,52.819656,-10.353235,-32.17134,62.41063,52.614353,-11.033313,-31.703037,61.759403,52.137913,-10.9505,-31.240171,0
145.15,-67.33988,-68.81989,108.61714,45.24524,-18.697388,-22.86897,34.2717,41.74628,-18.962877,-20.707884,30.892475,36.69334,-19.271921,-14.386341,27.713308,0
1308.527,-77.93981,-426.06372,1234.7622,135.12965,-7.499099,-43.16969,127.82866,62.551655,-5.1687803,-22.642994,58.080013,56.88513,-4.9798026,-20.917435,52.6648,0
410.5746,143.35056,-210.29129,322.17957,83.695816,33.52827,-37.370033,66.9651,72.089165,27.945108,-35.353386,56.267727,46.926674,18.819431,-21.918634,36.979927,0
327.40335,-15.173163,-324.8076,38.246006,114.502625,-5.657272,-113.63296,12.899521,38.245575,-2.2709968,-37.865612,4.8746505,21.816647,-1.4548202,-21.574213,2.898773,0
231.72952,-147.63269,152.66927,-92.71062,148.47441,-93.04974,98.4656,-60.75295,82.71574,-52.51559,54.67419,-33.086826,42.673096,-27.252186,28.414597,-16.45971,0
629.59424,-79.13928,294.06635,551.0452,123.88266,-11.070747,60.370888,107.60905,117.87966,-12.188788,56.221573,102.889175,87.25116,-8.592139,42.096436,75.939644,0
602.80304,-82.48114,293.5725,-519.98413,284.4346,-30.121275,135.75012,-248.1283,93.835,-15.604885,48.60593,-78.73346,30.489805,-5.070495,15.793525,-25.582863,0
302.2942,-181.92618,-99.46506,-219.98032,234.36774,-147.77705,-59.25965,-171.98393,134.41493,-80.13328,-44.44649,-98.33892,45.81665,-29.037508,-16.833775,-31.186739,0
108.03976,10.81263,107.459755,-2.8418632,74.51642,-14.733335,71.58012,-14.557215,41.94556,-8.2934475,40.292706,-8.194308,39.03479,3.9066057,38.825233,-1.0267658,0
425.9233,-62.470276,-304.10287,291.59833,189.86713,-20.762125,-133.78049,133.12115,71.79911,-10.30578,-50.580982,49.904587,65.4322,-15.400326,-46.058414,43.850025,0
1378.7834,161.99448,410.33292,-1306.3035,197.88396,23.518597,54.379585,-188.80624,138.74619,16.31268,40.800137,-131.60452,30.852905,3.541793,8.44479,-29.462568,0
130.01231,34.17421,63.282547,108.3081,121.54149,32.228592,58.432236,101.58408,108.34234,29.701416,53.25269,89.55467,71.74905,23.44253,35.523922,57.761787,0
568.262,51.56101,257.3891,-503.99802,218.80411,-24.636938,60.103134,-208.93988,88.423836,8.023098,40.05077,-78.4241,34.138798,3.4440794,16.156418,-29.875843,0
